model,dataset,window,horizon,ablation,seed,use_adj,timestamp,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak,sim_mat
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,australia-covid,20,3,none,1000,True,20260819_081303,61.51835072858791,150.59772340210566,178.37136367914246,69.21943430885678,0.9997643726568004,0.7543453611142136,,0.992318010677348,0.5873762058910228,0.9930842479977274,0.6202605563323548,242.23035754760107,default
MSTAGAT-Net,australia-covid,20,5,none,5,True,20260202_192052,101.5301742553711,233.241943359375,327.61767923907894,129.5889892578125,0.9952178001403807,0.7144452333450317,0.0065195090137422,0.9713632464408876,-6.774738788604736,0.9733331203460692,0.444291889667511,417.2233276367188,default
MSTAGAT-Net,australia-covid,20,5,none,42,True,20260206_094606,108.8307647705078,250.67388916015625,335.2807242632657,132.65899658203125,0.9960134625434875,,0.0070282658562064,0.9700079560279846,-26.42959976196289,0.972146213054657,0.5639313459396362,447.0541687011719,default
EpiSIG-Net-V3,australia-covid,20,7,no_agam,1,True,20260204_213900,105.20693969726562,248.49053955078125,354.7455514167866,137.99969482421875,0.9939144253730774,0.6549780964851379,0.0043669510632753,0.9664244651794434,-28.32675552368164,0.9689695239067078,0.0373805612325668,448.9143371582031,default
MSTAGAT-Net,australia-covid,20,7,no_agam,5,True,20260127_055739,225.1717071533203,503.3725891113281,616.7539014874571,253.0881805419922,0.9899815320968628,0.5728065371513367,0.020258504897356,0.8985124230384827,-235.58399963378903,0.9061144590377808,-14.350556373596191,906.1378173828124,default
EpiSIG-Net-V3,australia-covid,20,7,no_mtfm,1,True,20260204_214613,105.20693969726562,248.49053955078125,354.7455514167866,137.99969482421875,0.9939144253730774,0.6549780964851379,0.0043669510632753,0.9664244651794434,-28.32675552368164,0.9689695239067078,0.0373805612325668,448.9143371582031,default
MSTAGAT-Net,australia-covid,20,7,no_mtfm,5,True,20260127_055836,233.3503875732422,554.9864501953125,662.138368281132,257.2886047363281,0.9911713600158693,0.6273373365402222,0.0134208686649799,0.8830267786979675,-109.8160400390625,0.8934708833694458,-0.0736678838729858,991.0971069335938,default
EpiSIG-Net-V3,australia-covid,20,7,no_pprm,1,True,20260204_215351,105.20693969726562,248.49053955078125,354.7455514167866,137.99969482421875,0.9939144253730774,0.6549780964851379,0.0043669510632753,0.9664244651794434,-28.32675552368164,0.9689695239067078,0.0373805612325668,448.9143371582031,default
MSTAGAT-Net,australia-covid,20,7,no_pprm,5,True,20260127_055943,251.2780914306641,577.1500244140625,718.7006287391156,286.6280517578125,0.9824771881103516,0.422345757484436,0.0176090337336063,0.8621886372566223,-55.34469985961914,0.8727694153785706,-5.514960289001465,1035.93115234375,default
EpiSIG-Net-V3,australia-covid,20,7,none,1,True,20260204_213124,105.20693969726562,248.49053955078125,354.7455514167866,137.99969482421875,0.9939144253730774,0.6549780964851379,0.0043669510632753,0.9664244651794434,-28.32675552368164,0.9689695239067078,0.0373805612325668,448.9143371582031,default
EpiSIG-Net-V3,australia-covid,20,7,none,2,True,20260204_123055,144.53172302246094,332.96441650390625,428.59344809504495,170.191650390625,0.9942672252655028,0.6763122081756592,0.0094230268150568,0.9509904980659484,-60.84853363037109,0.9547300934791564,0.3302284181118011,599.4511108398438,default
EpiSIG-Net-V3,australia-covid,20,7,none,3,True,20260204_123141,151.26763916015625,335.6131896972656,455.04543042426,184.6391143798828,0.9911471605300904,0.6700243949890137,0.0150326080620288,0.9447543025016784,-164.70648193359375,0.948194980621338,-0.1699798107147216,604.409912109375,default
EpiSIG-Net-V3,australia-covid,20,7,none,4,True,20260204_123409,120.84344482421876,277.7596435546875,379.320959907306,151.48509216308594,0.99409681558609,0.6195909976959229,0.007736106403172,0.9616113901138306,-24.84294891357422,0.964350700378418,0.2462514340877533,503.1258544921875,default
EpiSIG-Net-V3,australia-covid,20,7,none,5,True,20260204_123537,144.52877807617188,321.9783935546875,424.74262427380654,172.37550354003906,0.9935048818588256,0.6938175559043884,0.0133059285581111,0.9518672227859496,-120.68645477294922,0.9550268054008484,0.394310861825943,580.3009033203125,default
EpiSIG-Net-V3,australia-covid,20,7,none,6,True,20260204_123700,146.64825439453125,331.19873046875,456.7625716660681,182.6756286621093,0.9897186756134032,0.6050171256065369,0.0127281472086906,0.9443365335464478,-98.45613861083984,0.947639226913452,0.1744601130485534,595.2635498046875,default
EpiSIG-Net-V3,australia-covid,20,7,none,7,True,20260204_123829,201.11065673828125,389.8630676269531,514.558609392555,230.5509185791016,0.9883292317390442,0.6963821649551392,0.037122294306755,0.929358720779419,-930.2191772460938,0.931860089302063,-0.2768869400024414,689.519775390625,default
EpiSIG-Net-V3,australia-covid,20,7,none,8,True,20260204_123928,120.2606430053711,259.520751953125,377.9901619090105,155.49046325683594,0.9925376176834106,0.6371368169784546,0.0133264595642685,0.9618802666664124,-91.23682403564452,0.963922083377838,0.3368327021598816,470.5393981933594,default
EpiSIG-Net-V3,australia-covid,20,7,none,9,True,20260204_124223,118.50360107421876,280.533203125,379.9373303585737,147.6203155517578,0.9942528009414672,0.6706764698028564,0.0055905953049659,0.961486518383026,-15.698600769042969,0.9645410180091858,0.4234576225280761,506.1043701171875,default
EpiSIG-Net-V3,australia-covid,20,7,none,10,True,20260204_124508,123.05387878417967,281.4420471191406,408.971824365689,161.543212890625,0.9910110235214232,0.6822011470794678,0.0087196715176105,0.9553752541542052,-53.14299774169922,0.9580711126327516,0.4167679846286773,508.3196105957031,default
EpiSIG-Net-V3,australia-covid,20,7,none,20,True,20260203_012550,188.6941070556641,419.9243469238281,536.0243989316158,217.979232788086,0.9905333518981934,0.6716266870498657,0.0180570967495441,0.9233418703079224,-181.94302368164065,0.9286689162254332,0.3335787653923034,755.421630859375,default
EpiSIG-Net-V3,australia-covid,20,7,none,30,True,20260203_012708,162.89146423339844,368.4259643554688,480.19551682101326,192.9427032470703,0.9918348789215088,0.6504408717155457,0.0138380816206336,0.938478708267212,-105.89964294433594,0.942939519882202,0.3290970921516418,664.3696899414062,default
MSAGAT-Net.pprm-multistep,australia-covid,20,7,none,30,True,20260811_030417,116.81646728515624,261.71649169921875,356.1229378669675,144.03079223632812,0.9957071542739868,0.5742882834747434,,0.9693787097930908,-40.652225494384766,0.971266508102417,0.0646283477544784,423.0541076660156,default
MSAGAT-Net.sgate,australia-covid,20,7,none,30,True,20260811_032748,141.17213439941406,326.2069702148437,427.5992209417599,169.14610290527344,0.9945524334907532,,,0.9558534026145936,-42.0034294128418,0.9590035080909728,0.3269305229187011,524.7462158203125,default
MSAGAT-Net.pprm-multistep.sgate,australia-covid,20,7,none,30,True,20260811_035052,94.66011810302734,204.22300720214844,331.2803641743652,135.19393920898438,0.993649423122406,,,0.9735019207000732,-40.41434860229492,0.9746208786964417,0.1832039952278137,332.7047119140625,default
MSAGAT-Net.loggrowth,australia-covid,20,7,none,30,True,20260811_050501,74.48770904541016,176.46115112304688,306.6177001780882,118.84818267822266,0.9937884211540222,0.5603559017181396,,0.9773004055023192,-0.3238964080810547,0.9784500598907472,0.209735482931137,286.3034973144531,default
MSAGAT-Net,australia-covid,20,7,none,30,True,20260811_091604,111.86644744873048,254.54830932617188,350.1718105087844,139.625244140625,0.9956510066986084,,,0.9703935980796814,-29.63074111938477,0.9722580909729004,0.2997238636016845,411.0000305175781,default
MSAGAT-Net.loggrowth.quant,australia-covid,20,7,none,30,True,20260814_031534,85.1909591577548,203.20658841293724,317.39150767787044,123.0245759969696,0.9943648966513248,0.5597031144613787,,0.9756771736804956,0.1164028907793374,0.9772902690138964,0.2557181482556467,329.80512995741987,default
